Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2003,111,1137,66,1119,65,A,0,24,47,4,13,14,23,11,15,12,12,8,3,16,24,48,11,17,6,11,11,17,13,16,7,0,18
2003,111,1159,60,1110,59,H,0,23,47,8,21,6,8,2,31,14,16,3,3,14,21,58,7,24,10,10,6,23,8,9,6,0,11
2003,111,1176,68,1309,63,H,0,25,63,10,26,8,11,9,25,19,8,7,7,15,22,57,8,16,11,14,11,32,13,14,6,5,13
2003,111,1221,63,1298,42,H,0,25,57,3,11,10,18,12,31,13,12,10,8,18,16,53,6,18,4,11,13,23,10,19,7,2,22
2003,111,1246,70,1280,62,H,0,28,52,7,15,7,14,10,27,17,17,5,1,18,24,56,6,18,8,14,8,17,7,14,7,4,15
2003,111,1248,86,1250,68,H,0,30,54,8,22,18,24,8,31,15,9,3,8,19,22,66,10,19,14,23,18,21,9,9,3,1,22
2003,111,1263,74,1392,56,H,0,30,56,8,20,6,10,6,26,23,16,9,6,17,19,50,2,10,16,22,7,23,11,14,9,1,10
2003,111,1264,83,1259,49,A,0,28,57,9,22,18,19,11,22,17,10,12,5,23,14,39,3,11,18,21,4,19,11,18,6,2,21
2003,111,1265,75,1233,74,H,0,22,58,8,19,23,24,8,21,15,5,5,6,19,23,56,8,16,20,24,14,29,16,12,3,5,19
2003,111,1269,70,1182,55,H,0,26,45,10,19,8,10,4,22,17,16,6,6,17,20,55,4,13,11,18,16,14,11,14,11,0,15
2003,111,1328,77,1242,70,H,0,25,52,9,16,18,31,8,29,9,13,6,6,26,21,61,5,14,23,33,16,27,12,12,6,3,26
2003,111,1365,57,1388,56,A,0,19,49,7,16,12,17,9,22,8,18,6,0,28,13,41,4,14,26,34,10,22,8,16,6,5,19
2003,111,1373,72,1351,61,A,0,23,45,8,14,18,24,7,30,18,18,3,2,22,21,56,5,24,14,21,9,19,12,11,5,6,20
2003,111,1389,79,1145,60,H,0,30,59,7,18,12,15,9,27,16,17,8,1,18,21,51,6,15,12,21,8,20,11,21,10,3,20
2003,111,1393,76,1277,75,A,0,29,56,8,15,10,12,7,20,14,14,9,3,18,25,60,11,23,14,18,14,22,19,13,4,0,14
2003,111,1396,99,1200,77,A,0,39,76,16,32,5,8,12,24,20,10,15,3,18,28,60,9,19,12,19,11,25,10,22,6,3,12
2003,111,1448,75,1438,71,H,0,26,54,4,15,19,25,9,19,17,10,8,3,18,26,50,9,17,10,18,8,23,13,18,4,0,22
2003,112,1108,69,1106,50,H,0,23,55,8,20,15,19,7,21,18,11,13,6,16,18,53,4,17,10,15,16,26,9,23,4,2,18
2003,112,1111,71,1422,68,A,0,24,61,6,14,17,22,13,19,11,12,7,5,15,24,59,10,25,10,15,18,26,14,20,5,2,19
2003,112,1128,67,1347,57,A,0,17,43,5,16,28,32,11,33,9,21,4,1,14,23,58,6,16,5,10,6,17,8,11,4,1,22
2003,112,1139,79,1156,75,A,2,33,65,7,21,6,10,13,16,14,10,10,2,18,27,53,7,15,14,22,14,21,10,15,5,9,19
2003,112,1147,78,1410,76,A,0,27,45,6,12,18,25,8,19,15,21,2,3,21,27,55,7,12,15,23,14,14,16,15,6,0,22
2003,112,1149,76,1421,68,H,0,29,57,4,10,14,17,13,26,10,14,8,1,21,19,60,5,18,25,30,18,17,3,11,9,4,16
2003,112,1163,87,1323,79,A,0,31,72,9,19,16,23,15,36,15,12,4,9,20,28,76,9,22,14,20,15,27,15,9,3,6,15
2003,112,1175,80,1288,53,H,0,30,49,10,18,10,18,4,22,15,10,10,5,15,18,44,6,9,11,18,8,18,5,19,4,0,16
2003,112,1197,72,1313,62,H,0,20,40,8,17,24,35,9,22,12,16,6,1,18,22,52,5,19,13,18,10,17,10,16,4,4,26
2003,112,1202,84,1190,71,A,0,29,62,6,19,20,24,15,23,12,13,12,6,18,25,60,4,14,17,21,15,20,7,16,7,5,20
2003,112,1204,99,1151,97,H,0,37,75,16,29,9,10,22,17,24,14,10,2,14,40,68,8,20,9,10,12,16,14,12,7,2,14
2003,112,1206,69,1330,52,H,0,25,52,3,14,16,23,6,33,17,15,6,4,14,20,64,5,27,7,11,14,27,10,17,10,1,20
2003,112,1214,76,1126,69,A,0,21,55,5,19,29,35,16,27,8,21,8,4,23,28,64,3,17,10,17,13,22,14,16,11,4,25
2003,112,1224,105,1299,81,A,0,41,74,11,26,12,22,17,29,22,14,6,1,14,32,65,11,28,6,11,7,20,11,17,4,1,20
2003,112,1290,72,1411,66,A,0,27,72,12,31,6,9,9,24,14,8,7,4,20,25,63,4,18,12,24,16,31,15,13,5,2,15
2003,112,1293,100,1398,79,H,0,34,60,9,21,23,27,7,27,23,10,4,4,20,26,57,6,19,21,27,8,22,9,15,2,1,24
2003,112,1341,66,1115,53,H,0,22,51,2,8,20,28,15,24,10,20,16,4,20,18,49,4,18,13,20,12,18,9,22,9,4,19
2003,112,1346,68,1148,66,A,0,21,49,7,17,19,25,9,21,9,6,4,3,16,26,57,6,20,8,14,15,22,11,10,4,1,22
2003,112,1352,61,1384,58,H,0,21,54,5,14,14,20,13,23,9,14,4,3,17,24,54,2,15,8,12,7,22,7,13,3,5,22
2003,112,1354,78,1271,58,H,0,29,54,5,14,15,22,12,27,13,20,10,1,21,18,59,8,34,14,22,18,17,5,17,7,5,17
2003,112,1361,89,1307,73,H,0,34,61,9,18,12,14,10,27,18,13,3,3,19,23,58,7,20,20,23,8,17,12,9,6,3,17
2003,112,1366,67,1289,58,H,0,25,61,1,9,16,25,21,22,11,16,7,3,26,19,41,0,6,20,40,10,18,6,16,8,2,16
2003,112,1380,94,1105,93,H,1,33,84,10,22,18,29,24,24,20,16,14,6,23,31,64,9,22,22,36,17,34,23,26,9,2,24
2003,112,1386,75,1247,53,N,0,24,56,6,23,21,30,18,35,12,14,5,7,23,18,70,5,17,12,21,23,20,5,9,6,2,22
2003,112,1403,62,1329,57,A,0,24,59,0,4,14,23,14,27,11,14,12,3,15,22,57,3,14,10,16,11,25,12,15,7,10,18
2003,112,1418,94,1317,60,H,0,35,65,11,25,13,16,9,36,22,17,10,3,17,23,60,6,16,8,16,7,21,8,18,5,3,10
2003,112,1423,72,1456,48,A,0,26,59,10,25,10,13,11,24,18,8,4,2,15,19,48,4,13,6,8,7,23,10,16,5,7,16
2003,112,1424,74,1102,70,H,0,19,39,5,11,31,41,9,16,6,9,5,1,21,23,42,11,27,13,16,5,18,16,14,3,1,29
2003,112,1427,83,1402,73,H,0,25,47,9,21,24,27,3,25,15,17,7,3,19,23,61,9,23,18,21,14,20,8,16,8,0,21
2003,112,1428,71,1140,64,H,0,20,45,8,18,23,25,9,22,12,20,5,4,21,22,53,5,19,15,19,10,17,8,13,9,0,22
2003,112,1440,58,1154,49,A,0,19,53,8,21,12,21,11,31,13,15,6,4,18,17,50,3,16,12,18,5,27,12,14,7,5,16
2003,112,1441,86,1459,77,H,0,30,60,4,15,22,29,13,23,11,12,9,2,13,29,64,9,33,10,11,11,20,15,15,6,3,21
2003,112,1447,79,1357,71,H,0,24,50,6,16,25,33,10,27,17,16,7,3,20,25,56,8,18,13,14,5,22,14,16,7,1,22
2003,113,1103,70,1141,69,A,0,31,52,2,7,6,13,8,21,15,18,4,0,20,22,54,6,23,19,21,12,18,10,16,11,3,18
2003,113,1133,86,1455,77,A,0,26,49,11,22,23,31,11,22,11,11,2,0,21,27,54,9,25,14,18,7,18,17,7,6,0,23
2003,113,1158,94,1172,89,A,1,32,68,15,32,15,25,9,27,19,13,5,4,21,31,74,10,24,17,22,18,32,12,17,4,4,21
2003,113,1196,96,1376,63,H,0,34,53,12,18,16,23,10,29,19,13,5,3,18,26,61,3,14,8,13,10,13,15,10,6,1,18
2003,113,1207,71,1344,56,H,0,26,49,3,10,16,23,5,22,21,14,14,6,18,19,50,5,13,13,16,11,22,12,25,11,2,18
2003,113,1228,80,1231,54,H,0,33,60,5,13,9,15,12,29,15,5,9,3,13,19,52,10,24,6,11,6,18,12,10,0,4,15
2003,113,1234,71,1326,64,A,0,23,49,5,17,20,27,6,25,12,15,10,1,23,21,57,4,17,18,25,15,21,10,17,6,1,23
2003,113,1235,81,1160,55,H,0,29,56,7,18,16,21,11,32,12,14,4,7,19,21,67,3,18,10,17,17,19,11,10,7,7,17
2003,113,1263,92,1236,67,H,0,34,61,9,21,15,17,13,35,19,21,6,7,18,24,66,5,19,14,22,13,16,9,11,11,2,20
2003,113,1267,80,1245,67,H,0,24,40,3,11,29,36,3,28,16,14,4,10,20,20,69,9,31,18,23,22,17,12,12,4,0,28
2003,113,1268,91,1155,52,H,0,34,54,12,20,11,19,5,31,29,14,9,9,19,20,63,2,14,10,15,14,20,10,16,8,4,18
2003,113,1275,59,1296,56,H,0,20,45,6,20,13,20,15,17,9,10,6,5,14,20,45,10,20,6,9,10,16,13,9,5,1,18
2003,113,1301,75,1314,67,A,1,23,55,7,19,22,22,9,34,14,19,8,5,17,26,56,8,26,7,19,5,23,15,14,4,6,19
2003,113,1304,68,1243,61,H,0,21,56,3,15,23,36,15,25,10,10,10,4,24,18,50,1,11,24,35,13,30,12,15,4,6,28
2003,113,1371,62,1353,52,A,0,23,55,2,10,14,19,14,31,10,17,7,5,19,18,57,3,18,13,21,12,19,8,13,6,10,22
2003,113,1405,66,1138,59,A,0,21,51,7,18,17,32,12,29,9,14,9,3,19,21,57,6,17,11,25,15,26,10,12,8,3,25
2003,113,1437,75,1274,56,H,0,29,71,8,32,9,12,16,24,16,11,15,5,18,19,52,6,16,12,19,11,28,14,21,3,4,15
2003,114,1116,60,1435,50,A,0,20,56,7,18,13,17,12,34,12,14,7,5,15,18,60,5,23,9,15,13,27,14,13,6,8,20
2003,114,1123,94,1132,73,H,0,29,57,13,21,23,30,9,28,21,17,5,2,25,18,53,5,16,32,38,9,23,11,15,10,0,25
2003,114,1126,85,1289,66,H,0,31,62,6,16,17,22,18,25,19,17,11,3,22,21,49,4,17,20,25,7,15,10,17,9,4,16
2003,114,1130,81,1385,63,A,0,26,52,6,18,23,32,14,17,14,8,4,4,18,24,64,2,13,13,19,26,14,14,14,4,2,21
2003,114,1131,76,1306,62,H,0,28,63,7,17,13,25,16,25,17,11,7,4,28,20,45,2,6,20,32,7,26,13,14,5,1,20
2003,114,1150,77,1379,68,H,0,26,59,9,25,16,23,16,26,20,13,4,2,19,22,61,4,14,20,24,16,22,13,11,6,2,24
2003,114,1153,53,1187,52,H,0,20,57,4,24,9,18,13,25,9,8,1,3,14,21,51,3,12,7,15,8,29,7,11,3,4,19
2003,114,1166,63,1283,58,A,0,21,55,6,21,15,20,12,24,5,9,6,7,15,22,55,6,12,8,12,12,24,9,13,3,9,21
2003,114,1173,82,1348,70,A,0,29,54,12,19,12,14,6,23,23,16,9,2,13,25,64,2,12,18,21,18,18,12,14,10,3,18
2003,114,1179,70,1229,63,H,0,25,53,8,16,12,15,8,24,19,11,6,0,13,25,53,6,16,7,14,9,22,9,12,8,1,19
2003,114,1180,70,1174,56,H,0,27,63,4,15,12,14,7,27,14,14,12,8,15,23,55,5,18,5,8,7,30,15,22,5,5,15
2003,114,1181,77,1210,58,A,0,30,54,11,17,6,13,9,27,17,16,6,8,13,22,57,2,7,12,15,10,20,13,12,5,5,13
2003,114,1185,80,1444,72,H,0,24,52,1,9,31,41,12,20,13,13,12,3,21,25,55,3,16,19,24,14,23,11,19,8,2,29
2003,114,1189,75,1157,53,A,0,30,50,4,8,11,12,11,30,11,18,7,2,15,21,59,4,16,7,12,11,10,10,10,5,1,12
2003,114,1193,73,1389,71,A,0,26,55,7,15,14,21,15,26,17,24,10,11,20,26,65,10,22,9,15,17,19,14,16,11,4,21
2003,114,1208,89,1279,82,A,0,31,54,10,22,17,28,7,22,23,9,8,5,14,34,68,10,24,4,6,12,23,18,11,6,0,22
2003,114,1216,64,1436,61,H,0,23,53,5,19,13,23,17,16,13,11,11,2,11,23,47,7,15,8,13,10,20,11,17,5,2,18
2003,114,1219,72,1251,68,H,0,26,54,6,14,14,20,6,22,16,10,7,7,13,28,63,5,21,7,10,15,27,11,11,8,2,18
2003,114,1220,66,1406,47,H,0,23,64,8,24,12,24,22,31,14,16,6,3,14,16,50,4,16,11,14,3,24,12,16,10,10,18
2003,114,1241,64,1433,63,H,0,21,52,4,16,18,24,17,29,9,17,3,4,21,24,62,5,21,10,17,12,19,10,7,4,2,20
2003,114,1242,85,1401,45,H,0,33,63,4,13,15,23,15,37,19,18,17,9,20,17,65,4,17,7,12,15,22,9,24,10,5,22
2003,114,1246,80,1397,68,H,0,26,54,3,11,25,29,10,11,15,9,8,2,12,27,46,6,16,8,12,9,20,10,18,5,3,24
2003,114,1261,94,1120,63,H,0,32,54,16,25,14,17,11,27,26,18,11,4,17,25,57,8,20,5,10,10,13,13,16,10,2,15
2003,114,1272,88,1395,64,H,0,34,72,11,29,9,13,15,29,24,12,11,4,19,22,63,6,24,14,20,14,25,14,18,7,1,15
2003,114,1277,71,1278,61,H,0,19,51,2,10,31,40,13,27,9,7,8,5,27,19,56,4,17,19,29,18,26,8,13,2,6,28
2003,114,1280,59,1104,55,H,0,23,52,6,20,7,13,11,19,12,14,8,5,15,21,51,5,15,8,10,12,21,8,19,6,4,19
2003,114,1281,67,1328,52,H,0,24,55,7,15,12,14,10,24,14,5,4,5,18,15,55,5,23,17,19,17,22,8,11,1,3,17
2003,114,1309,77,1394,63,H,0,30,61,5,12,12,14,13,31,22,17,3,4,15,26,67,5,14,6,9,13,19,12,13,6,1,15
2003,114,1318,69,1107,54,H,0,24,55,6,22,15,21,11,34,16,17,7,9,16,20,61,5,19,9,11,9,22,11,12,10,3,18
2003,114,1319,81,1286,71,H,0,31,62,12,24,7,9,10,22,14,12,6,3,12,27,51,8,21,9,11,4,21,17,16,5,2,13
2003,114,1320,59,1232,39,A,0,24,45,5,17,6,9,7,25,12,15,6,0,16,11,45,2,8,15,16,9,17,6,13,9,3,17
2003,114,1325,78,1438,72,H,0,23,45,9,15,23,30,5,21,13,8,6,4,18,28,58,7,20,9,13,12,19,14,13,0,2,22
2003,114,1338,75,1439,62,A,0,27,51,11,25,10,13,6,18,19,11,7,2,22,19,48,4,13,20,26,11,14,7,12,4,0,15
2003,114,1345,79,1336,55,H,0,27,53,5,11,20,24,9,22,15,13,5,1,15,20,46,6,14,9,13,6,18,10,21,1,3,21
2003,114,1356,76,1191,64,H,0,30,55,3,12,13,16,14,17,15,9,6,2,17,25,51,4,13,10,13,11,13,13,12,1,3,18
2003,114,1382,94,1203,89,H,1,35,64,12,28,12,20,7,20,21,10,7,1,20,33,62,7,18,16,26,13,26,18,17,2,1,19
2003,114,1392,77,1127,70,H,0,25,49,5,8,22,26,11,23,8,20,8,0,16,23,55,7,26,17,22,11,15,8,16,13,5,20
2003,114,1393,89,1452,51,H,0,32,57,6,15,19,25,8,35,22,11,9,9,17,17,63,6,26,11,16,14,19,11,15,5,2,19
2003,114,1396,88,1269,46,H,0,31,66,10,34,16,22,17,23,17,5,19,4,10,17,48,9,30,3,5,9,19,12,21,0,1,18
2003,114,1400,82,1124,64,H,0,31,64,5,14,15,24,16,35,18,16,6,3,15,25,72,3,24,11,15,14,22,11,10,13,3,19
2003,114,1408,56,1222,52,H,0,21,51,6,14,8,15,14,21,16,16,7,5,10,23,54,2,16,4,5,10,22,9,15,6,4,19
2003,114,1412,77,1177,71,H,0,31,66,5,16,10,19,12,24,19,8,4,6,19,26,58,3,11,16,26,12,30,11,15,2,4,17
2003,114,1443,69,1418,66,A,0,23,54,2,10,21,32,13,30,15,14,2,0,22,23,58,6,22,14,23,9,21,11,14,6,5,24
2003,114,1448,60,1199,56,A,0,21,53,7,21,11,12,10,34,15,20,6,6,12,20,68,10,29,6,8,13,19,12,11,10,1,14
2003,114,1458,73,1276,42,H,0,28,53,10,20,7,10,7,24,18,6,7,4,12,16,51,1,14,9,11,10,20,6,12,3,0,14
2003,114,1462,80,1182,78,A,1,28,59,10,23,14,24,14,22,21,17,5,3,13,31,62,7,18,9,12,9,24,19,15,4,3,19
2003,115,1110,77,1119,43,H,0,24,55,12,26,17,21,10,28,20,10,8,2,18,17,47,2,14,7,13,4,24,8,15,4,2,16
2003,115,1112,88,1143,75,A,0,26,50,10,19,26,32,10,24,17,12,5,2,20,29,68,5,22,12,17,17,17,17,9,5,0,22
2003,115,1122,78,1184,64,H,0,23,47,4,15,28,38,11,27,12,10,5,3,17,25,58,7,16,7,12,11,19,13,10,5,1,27
2003,115,1128,92,1366,75,H,0,25,50,8,19,34,38,9,30,19,16,8,6,15,30,68,4,13,11,19,13,18,6,12,10,1,28
2003,115,1139,58,1453,37,H,0,21,50,8,23,8,12,7,27,12,7,8,4,12,16,51,1,10,4,6,6,21,6,10,1,1,16
2003,115,1148,66,1420,60,A,0,26,48,3,7,11,18,5,28,12,16,8,2,13,24,57,4,13,8,13,9,21,18,13,8,2,19
2003,115,1168,55,1334,52,A,0,17,44,6,14,15,24,13,19,9,14,6,2,18,17,50,6,26,12,20,16,17,10,14,5,1,24
2003,115,1169,78,1415,70,H,1,27,57,7,20,17,25,13,29,15,20,6,1,26,19,59,5,20,27,34,14,22,11,15,10,2,24
2003,115,1178,86,1464,52,H,0,30,57,4,13,22,30,8,24,16,8,15,7,14,20,54,5,11,7,11,10,22,9,22,1,1,18
2003,115,1183,88,1398,75,A,0,25,63,8,20,30,34,15,29,16,14,8,0,16,28,56,10,22,9,15,3,25,14,18,7,6,22
2003,115,1192,88,1352,80,H,0,28,55,12,25,20,25,9,25,15,15,10,1,14,31,66,7,24,11,14,11,20,15,13,7,4,22
2003,115,1202,78,1422,74,A,1,28,63,7,23,15,18,16,20,14,12,6,3,16,27,55,8,18,12,16,11,21,18,15,8,3,23
2003,115,1209,88,1144,72,A,0,34,62,9,18,11,13,11,25,20,10,9,5,17,25,58,7,21,15,21,11,19,14,11,4,4,14
2003,115,1211,71,1365,66,A,0,23,48,10,20,15,22,6,26,18,12,5,1,23,24,58,8,22,10,19,14,23,13,11,5,0,19
2003,115,1227,66,1260,65,A,0,22,51,10,19,12,24,11,25,12,16,7,3,19,25,64,4,18,11,16,17,27,9,12,7,3,19
2003,115,1233,82,1259,45,A,0,35,62,7,16,5,11,10,31,21,12,6,4,13,16,56,4,17,9,13,11,21,6,17,6,3,14
2003,115,1237,77,1381,58,H,0,25,61,9,24,18,21,19,17,16,15,14,1,15,24,51,4,13,6,11,13,18,13,21,9,8,18
2003,115,1240,83,1205,75,A,0,34,66,8,19,7,10,15,24,20,17,8,1,18,28,57,9,28,10,15,9,19,16,15,5,4,10
2003,115,1249,62,1322,47,A,0,22,52,5,16,13,14,11,39,14,23,5,6,24,17,63,2,18,11,28,19,20,8,12,11,2,13
2003,115,1254,87,1447,71,H,0,35,68,6,20,11,14,12,31,16,11,6,6,11,29,70,7,18,6,10,12,24,12,12,5,1,17
2003,115,1266,78,1257,73,A,0,26,54,5,15,21,29,13,30,13,18,5,3,26,25,65,8,21,15,30,18,19,12,11,7,5,22
2003,115,1270,71,1311,50,H,0,25,57,11,26,10,12,16,26,18,10,4,4,13,18,47,6,14,8,14,6,17,9,9,5,1,12
2003,115,1273,73,1239,63,H,0,29,66,7,22,8,10,13,30,19,8,5,5,14,26,64,4,15,7,14,12,24,11,9,4,5,11
2003,115,1285,77,1170,71,A,0,25,50,7,14,20,28,11,27,10,14,3,0,19,24,57,7,25,16,20,8,18,14,8,4,9,20
2003,115,1298,79,1248,74,H,0,27,57,13,27,12,15,10,23,20,11,4,1,16,26,50,10,23,12,17,4,22,21,10,6,4,14
2003,115,1308,87,1176,76,H,1,28,62,4,14,27,32,10,25,9,6,6,3,14,30,72,6,18,10,16,19,26,11,12,1,2,24
2003,115,1324,64,1152,61,H,0,22,47,4,18,16,26,12,13,14,14,3,3,13,24,45,4,7,9,12,9,17,11,21,8,0,26
2003,115,1331,79,1442,58,H,0,29,64,13,28,8,12,12,31,19,12,4,4,19,21,58,4,17,12,21,9,24,13,12,4,1,16
2003,115,1332,79,1425,66,H,0,29,64,3,14,18,24,14,25,17,11,11,5,18,23,59,8,19,12,17,14,24,14,19,3,4,22
2003,115,1340,77,1226,69,H,0,21,52,4,11,31,36,12,28,13,16,6,2,23,26,64,1,14,16,24,14,22,12,13,6,6,27
2003,115,1346,63,1291,52,A,0,21,49,7,17,14,23,12,27,13,18,10,2,23,16,50,5,14,15,26,13,22,9,17,11,4,19
2003,115,1349,65,1363,52,H,0,27,54,1,11,10,12,8,23,19,11,11,3,15,20,47,5,14,7,12,7,21,13,17,5,2,18
2003,115,1360,92,1339,69,H,0,32,55,8,15,20,26,11,30,27,20,6,4,24,24,58,6,18,15,25,10,16,10,15,9,3,27
2003,115,1364,70,1253,46,H,0,27,54,6,18,10,12,13,24,19,9,5,0,16,17,45,5,17,7,14,6,15,9,9,3,2,11
2003,115,1371,57,1437,56,H,0,19,47,5,16,14,20,10,26,4,16,3,4,15,21,61,6,20,8,9,15,22,8,12,8,2,19
2003,115,1372,76,1427,45,H,0,32,60,4,10,8,10,6,32,11,8,7,1,20,15,49,3,22,12,19,7,21,4,14,3,0,14
2003,115,1373,72,1264,68,H,0,22,50,3,8,25,30,15,25,14,17,7,3,19,24,57,7,21,13,17,10,16,13,13,5,2,27
2003,115,1374,66,1129,58,A,0,23,45,8,14,12,19,5,28,13,16,6,5,12,22,61,8,30,6,10,13,20,11,11,6,3,17
2003,115,1383,110,1357,92,H,0,39,59,11,23,21,30,6,29,24,15,11,5,20,31,70,9,21,21,27,16,18,22,15,6,2,24
2003,115,1384,76,1284,68,A,0,27,54,6,17,16,22,10,29,15,21,10,4,19,22,60,8,27,16,20,12,20,12,17,12,2,20
2003,115,1390,88,1113,77,H,0,28,54,7,14,25,37,9,28,15,10,6,4,22,29,61,3,12,16,26,10,20,14,11,4,1,29
2003,115,1399,89,1369,73,H,0,32,51,7,15,18,23,15,25,21,18,4,5,17,22,59,7,22,22,29,16,7,16,9,10,2,17
2003,115,1407,117,1391,70,H,0,42,73,15,34,18,25,16,30,26,14,11,13,23,20,67,6,24,24,30,21,18,10,21,7,0,22
2003,115,1409,76,1218,51,H,0,30,65,9,20,7,9,14,29,11,10,7,1,14,20,53,4,13,7,16,10,23,14,12,2,4,14
2003,115,1414,68,1142,62,A,0,18,47,2,10,30,33,11,23,5,15,12,2,21,19,54,4,20,20,25,16,19,15,20,7,3,25
2003,115,1417,69,1333,66,A,0,30,58,6,13,3,7,9,28,17,18,5,8,14,24,66,7,22,11,18,15,21,17,12,8,2,11
2003,115,1419,78,1358,71,H,1,26,77,2,18,24,35,25,20,11,13,9,3,19,22,57,6,20,21,28,15,28,9,24,7,7,24
2003,115,1426,50,1402,47,A,0,17,38,4,9,12,19,10,24,8,19,7,2,16,17,53,6,26,7,7,11,16,10,15,9,5,21
2003,115,1431,75,1256,57,H,0,24,58,7,18,20,25,11,31,12,8,4,8,18,23,61,3,11,8,19,13,27,7,11,4,2,22
2003,115,1434,75,1282,63,A,0,28,58,9,17,10,19,8,35,21,12,8,7,20,21,66,9,28,12,17,14,27,15,12,5,2,17
2003,115,1451,67,1186,64,A,0,23,50,5,13,16,22,10,21,7,18,9,1,22,26,51,4,11,8,15,10,18,20,20,8,3,22
2003,115,1454,98,1460,65,A,0,35,65,9,25,19,23,15,33,21,9,3,5,20,21,55,7,20,16,22,6,17,11,12,5,2,19
2003,116,1125,72,1359,64,H,0,26,58,4,16,16,24,11,22,15,10,12,2,19,23,45,5,19,13,19,3,26,13,18,5,4,18
2003,116,1159,75,1250,68,A,0,26,50,5,16,18,23,7,20,12,11,4,4,20,24,60,5,17,15,20,19,21,14,13,8,2,20
2003,116,1165,68,1217,63,H,0,20,44,7,19,21,32,5,27,15,14,8,1,17,25,59,6,25,7,19,16,23,13,16,3,1,23
2003,116,1171,50,1162,36,A,0,19,41,5,14,7,14,5,24,12,13,11,1,22,9,37,2,18,16,22,9,23,8,17,6,2,18
2003,116,1221,54,1137,43,A,0,19,50,5,11,11,19,17,33,12,15,6,12,22,11,51,6,16,15,25,13,18,11,8,4,2,16
2003,116,1265,73,1145,68,A,0,27,70,6,20,13,17,19,30,15,10,4,7,12,24,68,6,17,14,17,15,27,15,9,7,3,17
2003,116,1310,78,1351,72,H,1,26,53,5,13,21,30,14,23,14,17,13,1,10,26,61,12,28,8,11,12,17,16,19,7,0,22
2003,116,1335,69,1135,65,A,0,25,42,9,20,10,16,6,24,12,20,7,3,17,22,54,8,20,13,18,10,15,9,12,11,0,17
2003,116,1337,72,1388,67,H,0,25,54,6,15,16,22,8,23,9,12,0,3,20,23,48,8,15,13,23,7,24,12,17,6,3,24
2003,116,1343,61,1463,52,A,0,20,40,8,20,13,15,6,24,14,16,5,3,17,22,55,3,16,5,7,10,15,16,10,8,1,19
2003,116,1347,81,1251,56,H,0,34,74,7,17,6,11,16,30,16,12,8,4,24,17,54,3,18,19,27,13,28,4,20,5,3,19
2003,116,1362,75,1258,69,A,0,27,51,4,9,17,24,12,25,14,19,6,2,20,27,60,2,9,13,18,12,18,20,16,10,4,26
2003,117,1103,85,1245,70,A,0,31,52,10,22,13,17,6,16,17,11,10,3,13,26,55,7,21,11,14,14,17,15,15,6,1,18
2003,117,1105,90,1411,82,H,0,26,55,14,30,24,34,11,24,20,14,6,4,20,29,59,7,19,17,25,12,22,19,15,7,2,23
2003,117,1108,63,1380,62,A,0,23,47,0,8,17,32,7,27,12,13,9,3,18,20,58,5,18,17,20,14,24,12,16,4,3,24
2003,117,1110,79,1248,62,H,0,31,60,9,30,8,11,12,22,22,9,11,2,20,18,44,9,21,17,20,7,18,13,19,3,2,14
2003,117,1112,72,1390,69,A,0,29,68,4,19,10,15,12,29,9,7,7,3,20,23,65,4,22,19,28,19,27,10,10,3,2,14
2003,117,1114,67,1198,62,H,0,22,46,9,21,14,20,7,17,10,11,8,2,14,25,48,6,11,6,10,9,22,13,20,4,1,20
2003,117,1116,53,1280,51,H,0,21,44,7,19,4,10,9,21,10,12,2,4,10,19,48,10,22,3,6,9,17,14,8,7,2,10
2003,117,1122,76,1287,64,H,0,29,60,6,25,12,19,11,25,17,10,9,4,17,23,55,6,16,12,15,10,26,11,14,2,1,18
2003,117,1129,74,1256,51,H,0,27,59,6,19,14,17,11,25,15,14,7,4,17,18,52,5,14,10,16,11,22,6,20,4,0,16
2003,117,1130,72,1274,68,A,0,20,44,6,15,26,31,8,13,6,18,8,1,22,22,41,2,6,22,26,7,18,7,21,11,3,22
2003,117,1132,51,1275,48,H,0,15,32,3,16,18,23,8,20,11,21,9,1,24,14,41,4,24,16,27,15,11,7,15,12,0,20
2003,117,1135,88,1343,74,H,0,24,41,10,16,30,34,7,20,14,14,3,2,14,28,51,9,26,9,11,3,13,16,9,7,1,24
2003,117,1139,76,1454,74,H,0,29,53,11,25,7,13,6,18,16,12,6,4,17,27,57,7,14,13,14,11,20,11,13,9,3,14
2003,117,1140,56,1102,43,A,0,19,34,2,10,16,22,5,24,6,14,9,1,18,14,36,4,20,11,20,4,15,8,14,5,1,19
2003,117,1141,106,1185,89,H,0,34,60,7,15,31,38,15,22,15,15,8,6,29,28,61,3,14,30,38,15,17,8,15,8,1,28
2003,117,1142,76,1253,64,H,0,23,59,5,15,25,32,14,25,13,11,7,3,20,20,50,4,14,20,28,12,26,11,22,4,4,24
2003,117,1149,70,1157,66,H,0,27,56,5,11,11,16,11,12,10,16,13,1,23,22,39,6,15,16,23,10,22,10,31,3,2,17
