,Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,AST,TO,STL,BLK,PF,Games
1378_2004,61.25925925925926,21.88888888888889,51.074074074074076,4.555555555555555,14.25925925925926,12.925925925925926,19.77777777777778,10.25925925925926,23.85185185185185,12.962962962962964,10.148148148148149,5.2592592592592595,5.296296296296297,18.0,27
1378_2005,67.79310344827586,23.275862068965516,53.03448275862069,5.758620689655173,16.17241379310345,15.482758620689655,22.344827586206897,11.241379310344827,23.03448275862069,12.96551724137931,10.655172413793103,7.137931034482759,3.413793103448276,20.310344827586206,29
1378_2006,59.86206896551724,21.20689655172414,50.51724137931034,5.0344827586206895,14.96551724137931,12.413793103448276,18.06896551724138,11.310344827586206,22.482758620689655,11.689655172413794,10.689655172413794,5.724137931034483,5.586206896551724,18.586206896551722,29
1378_2007,65.66666666666667,22.566666666666666,50.43333333333333,4.633333333333334,14.266666666666667,15.9,24.033333333333335,11.333333333333334,25.0,14.566666666666666,11.333333333333334,6.133333333333334,5.0,17.4,30
1378_2008,68.7741935483871,24.161290322580644,55.0,5.354838709677419,16.258064516129032,15.096774193548388,23.677419354838708,12.870967741935484,24.06451612903226,15.096774193548388,9.548387096774194,5.387096774193548,3.5161290322580645,17.741935483870968,31
1378_2009,59.03225806451613,21.387096774193548,53.54838709677419,5.064516129032258,17.032258064516128,11.193548387096774,18.70967741935484,12.419354838709678,23.0,12.419354838709678,8.129032258064516,5.225806451612903,2.7096774193548385,17.741935483870968,31
1378_2010,67.78125,23.6875,53.65625,4.09375,14.40625,16.3125,23.90625,11.90625,23.84375,12.03125,10.28125,6.1875,3.59375,17.1875,32
1378_2011,61.93939393939394,21.545454545454547,51.81818181818182,4.818181818181818,15.878787878787879,14.030303030303031,19.757575757575758,12.272727272727273,23.151515151515152,12.333333333333334,9.545454545454545,4.909090909090909,3.696969696969697,19.151515151515152,33
1378_2012,58.8125,21.1875,48.75,4.59375,14.78125,11.84375,16.6875,10.375,23.3125,11.625,10.6875,5.5625,3.5625,15.375,32
1378_2013,58.774193548387096,20.870967741935484,53.70967741935484,6.129032258064516,19.612903225806452,10.903225806451612,15.709677419354838,10.67741935483871,21.967741935483872,11.32258064516129,7.129032258064516,6.225806451612903,3.3548387096774195,15.580645161290322,31
1378_2014,65.625,23.46875,54.03125,3.03125,11.75,15.65625,23.65625,11.0625,24.0,12.5625,9.125,5.8125,3.6875,17.6875,32
1378_2015,61.12903225806452,23.193548387096776,53.54838709677419,4.32258064516129,14.0,10.419354838709678,16.903225806451612,10.580645161290322,22.806451612903224,11.129032258064516,8.580645161290322,5.709677419354839,4.741935483870968,18.967741935483872,31
1378_2016,63.18181818181818,23.454545454545453,56.121212121212125,4.03030303030303,14.090909090909092,12.242424242424242,18.545454545454547,12.515151515151516,26.0,10.030303030303031,9.484848484848484,4.545454545454546,5.333333333333333,17.818181818181817,33
1378_2017,64.83333333333333,23.866666666666667,56.1,5.8,16.766666666666666,11.3,17.2,10.933333333333334,24.166666666666668,12.166666666666666,9.9,6.1,3.8333333333333335,19.3,30
1378_2018,63.3125,22.09375,52.8125,6.46875,17.90625,12.65625,17.5,9.65625,23.625,11.84375,9.03125,5.09375,2.375,17.0625,32
1378_2019,71.51612903225806,23.451612903225808,55.193548387096776,6.903225806451613,21.096774193548388,17.70967741935484,27.70967741935484,13.67741935483871,24.70967741935484,13.516129032258064,12.903225806451612,8.0,3.193548387096774,21.35483870967742,31
1378_2020,62.67741935483871,21.677419354838708,53.354838709677416,6.32258064516129,20.483870967741936,13.0,20.0,11.35483870967742,22.548387096774192,10.193548387096774,10.129032258064516,7.548387096774194,2.032258064516129,17.612903225806452,31
1378_2021,64.52380952380952,22.904761904761905,57.61904761904762,6.142857142857143,18.952380952380953,12.571428571428571,19.904761904761905,10.285714285714286,23.047619047619047,11.142857142857142,9.380952380952381,5.238095238095238,2.857142857142857,6.238095238095238,21
1378_2022,57.45161290322581,21.612903225806452,57.74193548387097,4.451612903225806,17.64516129032258,9.774193548387096,14.67741935483871,9.32258064516129,22.741935483870968,10.935483870967742,7.193548387096774,6.225806451612903,3.7419354838709675,17.06451612903226,31
1379_2003,66.86206896551724,23.275862068965516,56.58620689655172,4.0344827586206895,14.172413793103448,16.275862068965516,23.689655172413794,12.931034482758621,24.82758620689655,13.137931034482758,11.517241379310345,6.344827586206897,3.413793103448276,18.96551724137931,29
1379_2004,63.925925925925924,22.925925925925927,54.96296296296296,4.148148148148148,13.444444444444445,13.925925925925926,20.88888888888889,11.88888888888889,24.11111111111111,12.0,10.37037037037037,6.703703703703703,2.5555555555555554,18.333333333333332,27
1379_2005,66.24,22.64,52.96,5.12,14.88,15.84,21.4,10.2,22.32,11.12,9.8,6.84,1.4,18.32,25
1379_2006,58.607142857142854,20.107142857142858,49.142857142857146,3.5,11.642857142857142,14.892857142857142,21.642857142857142,11.035714285714286,20.928571428571427,10.571428571428571,9.821428571428571,5.571428571428571,1.5,20.5,28
1379_2007,67.51851851851852,22.74074074074074,54.111111111111114,4.666666666666667,13.481481481481481,17.37037037037037,26.333333333333332,13.518518518518519,24.444444444444443,10.25925925925926,11.037037037037036,6.296296296296297,2.888888888888889,20.51851851851852,27
1379_2008,69.82758620689656,23.724137931034484,53.96551724137931,3.8275862068965516,11.931034482758621,18.551724137931036,26.24137931034483,12.724137931034482,23.862068965517242,10.758620689655173,9.206896551724139,5.310344827586207,2.6551724137931036,20.551724137931036,29
1379_2009,66.3103448275862,23.551724137931036,54.724137931034484,3.4482758620689653,11.03448275862069,15.758620689655173,21.82758620689655,10.482758620689655,22.82758620689655,10.344827586206897,6.620689655172414,4.655172413793103,1.8275862068965518,18.82758620689655,29
1379_2010,62.724137931034484,21.344827586206897,52.48275862068966,4.586206896551724,14.03448275862069,15.448275862068966,21.448275862068964,12.620689655172415,23.896551724137932,9.206896551724139,9.137931034482758,5.0,3.0689655172413794,18.655172413793103,29
1379_2011,72.86206896551724,25.20689655172414,55.86206896551724,5.103448275862069,14.379310344827585,17.344827586206897,23.82758620689655,13.172413793103448,24.379310344827587,11.275862068965518,9.482758620689655,5.413793103448276,3.5517241379310347,19.586206896551722,29
1379_2012,70.74193548387096,23.70967741935484,57.903225806451616,6.161290322580645,17.35483870967742,17.161290322580644,23.29032258064516,13.709677419354838,22.451612903225808,10.741935483870968,9.612903225806452,5.870967741935484,2.935483870967742,19.193548387096776,31
1379_2013,72.0625,25.875,54.25,6.5,17.03125,13.8125,20.125,12.28125,22.875,14.28125,12.71875,8.96875,2.71875,19.84375,32
1379_2014,70.6774193548387,23.322580645161292,51.41935483870968,5.258064516129032,15.32258064516129,18.774193548387096,26.806451612903224,12.612903225806452,22.870967741935484,13.387096774193548,11.709677419354838,7.709677419354839,1.967741935483871,21.032258064516128,31
1379_2015,58.888888888888886,21.074074074074073,49.48148148148148,6.2592592592592595,19.11111111111111,10.481481481481481,16.88888888888889,8.444444444444445,20.703703703703702,11.962962962962964,8.444444444444445,6.0,2.074074074074074,15.555555555555555,27
1379_2016,63.77777777777778,20.88888888888889,51.333333333333336,8.925925925925926,24.88888888888889,13.074074074074074,18.51851851851852,7.814814814814815,23.59259259259259,11.925925925925926,8.25925925925926,5.296296296296297,2.185185185185185,18.85185185185185,27
1379_2017,61.758620689655174,21.896551724137932,55.758620689655174,6.379310344827586,21.551724137931036,11.586206896551724,16.310344827586206,8.10344827586207,25.344827586206897,11.96551724137931,7.0344827586206895,4.689655172413793,1.9310344827586208,16.82758620689655,29
1379_2018,68.26666666666667,24.733333333333334,56.6,7.5,21.966666666666665,11.3,16.033333333333335,7.0,21.966666666666665,14.066666666666666,6.2,6.633333333333334,1.7333333333333334,15.5,30
1379_2019,69.85714285714286,26.357142857142858,57.214285714285715,8.178571428571429,20.821428571428573,8.964285714285714,13.5,7.678571428571429,26.428571428571427,15.821428571428571,8.607142857142858,7.571428571428571,3.107142857142857,15.678571428571429,28
1379_2020,63.5,24.428571428571427,56.392857142857146,5.071428571428571,16.964285714285715,9.571428571428571,13.25,9.071428571428571,26.107142857142858,13.392857142857142,9.178571428571429,5.642857142857143,2.2142857142857144,15.785714285714286,28
1379_2021,63.08695652173913,23.47826086956522,55.17391304347826,5.217391304347826,16.565217391304348,10.91304347826087,15.826086956521738,6.478260869565218,25.217391304347824,11.826086956521738,8.826086956521738,5.782608695652174,2.130434782608696,2.9565217391304346,23
1379_2022,62.74193548387097,23.64516129032258,56.0,5.193548387096774,16.741935483870968,10.258064516129032,14.935483870967742,7.129032258064516,23.225806451612904,11.870967741935484,7.774193548387097,4.645161290322581,2.6774193548387095,16.322580645161292,31
1380_2003,67.22222222222223,25.40740740740741,62.074074074074076,5.2592592592592595,18.185185185185187,11.148148148148149,17.77777777777778,14.222222222222221,23.85185185185185,13.074074074074074,9.777777777777779,6.703703703703703,4.185185185185185,18.555555555555557,27
1380_2004,69.62962962962963,25.666666666666668,58.44444444444444,4.62962962962963,15.222222222222221,13.666666666666666,21.88888888888889,13.481481481481481,21.074074074074073,11.74074074074074,11.37037037037037,9.11111111111111,3.740740740740741,20.555555555555557,27
1380_2005,63.96296296296296,23.296296296296298,57.25925925925926,4.592592592592593,16.666666666666668,12.777777777777779,20.11111111111111,13.0,24.037037037037038,12.851851851851851,12.296296296296296,7.62962962962963,3.2222222222222223,19.037037037037038,27
1380_2006,65.7741935483871,24.677419354838708,55.96774193548387,4.483870967741935,14.064516129032258,11.935483870967742,18.419354838709676,13.096774193548388,25.70967741935484,12.35483870967742,13.741935483870968,7.580645161290323,3.806451612903226,17.870967741935484,31
1380_2007,59.32258064516129,20.612903225806452,53.0,5.419354838709677,16.64516129032258,12.67741935483871,19.677419354838708,12.096774193548388,22.516129032258064,9.580645161290322,11.35483870967742,8.03225806451613,3.5806451612903225,18.451612903225808,31
1380_2008,61.32142857142857,20.5,51.82142857142857,5.785714285714286,16.5,14.535714285714286,21.642857142857142,10.107142857142858,24.25,9.642857142857142,9.964285714285714,7.071428571428571,3.107142857142857,16.571428571428573,28
1380_2009,62.96551724137931,22.103448275862068,54.275862068965516,5.241379310344827,16.137931034482758,13.517241379310345,20.586206896551722,12.89655172413793,23.896551724137932,10.413793103448276,11.275862068965518,5.413793103448276,2.3793103448275863,16.724137931034484,29
1380_2010,59.241379310344826,21.24137931034483,55.206896551724135,4.655172413793103,17.137931034482758,12.10344827586207,20.24137931034483,10.689655172413794,23.275862068965516,11.89655172413793,9.862068965517242,5.724137931034483,3.8275862068965516,16.620689655172413,29
1380_2011,55.96296296296296,20.037037037037038,52.592592592592595,4.925925925925926,16.703703703703702,10.962962962962964,18.11111111111111,10.25925925925926,22.185185185185187,11.25925925925926,9.925925925925926,5.407407407407407,3.2222222222222223,17.22222222222222,27
1380_2012,59.75,20.857142857142858,51.25,4.785714285714286,15.107142857142858,13.25,19.321428571428573,7.857142857142857,24.642857142857142,10.535714285714286,10.321428571428571,5.535714285714286,3.392857142857143,19.214285714285715,28
1380_2013,66.58620689655173,22.655172413793103,52.89655172413793,6.620689655172414,18.20689655172414,14.655172413793103,21.310344827586206,8.827586206896552,25.724137931034484,10.758620689655173,9.0,7.0344827586206895,4.0,17.482758620689655,29
1380_2014,68.24137931034483,24.413793103448278,55.48275862068966,5.862068965517241,16.96551724137931,13.551724137931034,21.79310344827586,11.275862068965518,26.448275862068964,12.275862068965518,10.758620689655173,5.551724137931035,4.9655172413793105,22.03448275862069,29
1380_2015,62.53125,22.15625,53.875,4.28125,14.0,13.9375,21.8125,11.5625,24.1875,9.75,9.34375,6.78125,4.0,20.5625,32
1380_2016,71.2258064516129,25.161290322580644,57.70967741935484,5.870967741935484,17.032258064516128,15.03225806451613,22.322580645161292,10.161290322580646,25.258064516129032,10.32258064516129,8.774193548387096,7.354838709677419,3.3225806451612905,19.741935483870968,31
1380_2017,70.63333333333334,24.466666666666665,56.5,4.9,15.3,16.8,24.133333333333333,12.3,25.533333333333335,11.233333333333333,9.4,5.3,3.7,19.466666666666665,30
1380_2018,67.38709677419355,22.903225806451612,57.54838709677419,5.193548387096774,15.64516129032258,16.387096774193548,23.870967741935484,12.64516129032258,25.64516129032258,10.774193548387096,9.258064516129032,5.419354838709677,3.7096774193548385,19.0,31
1380_2019,64.61290322580645,23.35483870967742,53.483870967741936,5.548387096774194,17.032258064516128,12.35483870967742,18.483870967741936,10.0,20.612903225806452,11.35483870967742,7.548387096774194,6.580645161290323,2.5483870967741935,22.64516129032258,31
1380_2020,67.53333333333333,24.5,56.7,5.3,16.933333333333334,13.233333333333333,19.566666666666666,10.733333333333333,23.866666666666667,13.033333333333333,9.8,6.266666666666667,2.4,21.866666666666667,30
1380_2021,69.84210526315789,24.473684210526315,56.68421052631579,5.473684210526316,16.94736842105263,15.421052631578947,22.94736842105263,8.842105263157896,25.157894736842106,14.052631578947368,10.68421052631579,8.157894736842104,2.5789473684210527,5.684210526315789,19
1380_2022,70.13793103448276,24.862068965517242,57.48275862068966,6.862068965517241,19.586206896551722,13.551724137931034,19.310344827586206,8.03448275862069,20.75862068965517,13.03448275862069,10.379310344827585,9.862068965517242,2.5517241379310347,21.03448275862069,29
1381_2003,66.88461538461539,23.653846153846153,50.88461538461539,6.230769230769231,16.307692307692307,13.346153846153847,18.615384615384617,8.461538461538462,21.0,13.153846153846153,8.807692307692308,7.423076923076923,3.0,20.384615384615383,26
1381_2004,63.65384615384615,22.423076923076923,47.07692307692308,6.1923076923076925,14.615384615384615,12.615384615384615,18.923076923076923,7.423076923076923,20.0,11.576923076923077,9.807692307692308,7.653846153846154,2.1153846153846154,18.384615384615383,26
1381_2005,68.88461538461539,25.115384615384617,56.0,7.8076923076923075,19.076923076923077,10.846153846153847,16.923076923076923,10.115384615384615,20.0,15.73076923076923,9.192307692307692,9.23076923076923,2.0,18.73076923076923,26
1381_2006,68.03448275862068,23.862068965517242,50.51724137931034,7.620689655172414,17.724137931034484,12.689655172413794,17.75862068965517,6.758620689655173,21.79310344827586,15.344827586206897,9.482758620689655,6.275862068965517,2.206896551724138,18.79310344827586,29
1381_2007,66.92857142857143,24.642857142857142,51.92857142857143,5.607142857142857,15.285714285714286,12.035714285714286,17.714285714285715,9.928571428571429,20.428571428571427,12.928571428571429,10.0,5.285714285714286,3.2857142857142856,17.535714285714285,28
1381_2008,68.75862068965517,24.137931034482758,51.724137931034484,3.8275862068965516,11.89655172413793,16.655172413793103,23.82758620689655,11.0,21.655172413793103,15.448275862068966,10.586206896551724,6.551724137931035,1.896551724137931,20.24137931034483,29
1381_2009,64.37931034482759,22.275862068965516,48.37931034482759,4.586206896551724,12.10344827586207,15.241379310344827,19.06896551724138,8.89655172413793,21.0,13.482758620689655,9.413793103448276,5.827586206896552,0.896551724137931,18.82758620689655,29
1381_2010,61.888888888888886,21.74074074074074,50.925925925925924,4.2592592592592595,12.444444444444445,14.148148148148149,19.703703703703702,9.88888888888889,24.074074074074073,10.777777777777779,10.814814814814815,5.62962962962963,3.6666666666666665,20.444444444444443,27
1381_2011,69.28571428571429,24.464285714285715,52.0,3.2857142857142856,9.321428571428571,17.071428571428573,24.214285714285715,11.25,22.285714285714285,14.107142857142858,10.821428571428571,5.321428571428571,4.321428571428571,21.75,28
1381_2012,65.51724137931035,24.310344827586206,51.58620689655172,2.7586206896551726,9.068965517241379,14.137931034482758,19.137931034482758,9.517241379310345,22.103448275862068,14.344827586206897,9.448275862068966,5.275862068965517,2.310344827586207,20.551724137931036,29
1381_2013,65.62068965517241,22.655172413793103,56.827586206896555,5.206896551724138,16.17241379310345,15.10344827586207,20.896551724137932,12.0,25.06896551724138,11.96551724137931,10.172413793103448,4.862068965517241,5.0,23.551724137931036,29
1381_2014,58.035714285714285,20.071428571428573,49.92857142857143,4.5,13.785714285714286,13.392857142857142,19.642857142857142,7.928571428571429,20.321428571428573,10.75,7.142857142857143,4.178571428571429,3.2142857142857144,23.285714285714285,28
1381_2015,68.53571428571429,23.785714285714285,52.535714285714285,7.392857142857143,18.642857142857142,13.571428571428571,20.357142857142858,7.25,23.928571428571427,11.857142857142858,8.607142857142858,4.821428571428571,3.7142857142857144,22.428571428571427,28
1381_2016,69.10714285714286,24.035714285714285,55.857142857142854,7.0,19.25,14.035714285714286,19.785714285714285,8.321428571428571,21.678571428571427,11.642857142857142,7.142857142857143,5.5,2.6785714285714284,20.964285714285715,28
1381_2017,75.80645161290323,24.35483870967742,60.45161290322581,9.0,24.774193548387096,18.096774193548388,24.419354838709676,11.419354838709678,24.29032258064516,11.451612903225806,6.806451612903226,5.516129032258065,3.2903225806451615,24.483870967741936,31
1381_2018,74.8,25.666666666666668,58.766666666666666,7.933333333333334,22.0,15.533333333333333,21.1,8.066666666666666,25.2,11.633333333333333,8.4,4.766666666666667,3.0,21.966666666666665,30
1381_2019,73.53333333333333,25.133333333333333,57.4,7.733333333333333,22.6,15.533333333333333,21.666666666666668,8.166666666666666,27.4,11.8,10.033333333333333,5.3,3.2,20.833333333333332,30
1381_2020,69.76666666666667,24.733333333333334,56.53333333333333,5.633333333333334,17.733333333333334,14.666666666666666,20.3,9.066666666666666,27.3,10.9,9.666666666666666,6.1,4.133333333333334,19.666666666666668,30
1381_2021,79.63157894736842,26.842105263157894,59.05263157894737,8.210526315789474,24.57894736842105,17.736842105263158,23.263157894736842,8.368421052631579,24.894736842105264,12.68421052631579,9.421052631578947,6.0,2.736842105263158,7.526315789473684,19
1381_2022,76.34482758620689,26.93103448275862,59.37931034482759,7.9655172413793105,23.655172413793103,14.517241379310345,20.586206896551722,7.827586206896552,24.96551724137931,10.96551724137931,9.137931034482758,6.310344827586207,2.4482758620689653,17.17241379310345,29
1382_2003,79.48148148148148,27.88888888888889,65.66666666666667,10.037037037037036,27.0,13.666666666666666,18.0,12.851851851851851,21.62962962962963,15.444444444444445,8.666666666666666,8.148148148148149,2.3333333333333335,19.962962962962962,27
1382_2004,68.0,24.392857142857142,62.107142857142854,7.928571428571429,24.714285714285715,11.285714285714286,15.785714285714286,12.357142857142858,20.464285714285715,12.607142857142858,8.5,7.571428571428571,1.9285714285714286,19.357142857142858,28
1382_2005,61.357142857142854,22.25,57.0,5.214285714285714,17.107142857142858,11.642857142857142,17.821428571428573,12.142857142857142,20.357142857142858,12.25,8.428571428571429,5.714285714285714,1.5357142857142858,19.25,28
1382_2006,68.11111111111111,25.703703703703702,60.074074074074076,4.518518518518518,17.11111111111111,12.185185185185185,19.444444444444443,13.777777777777779,22.666666666666668,13.481481481481481,8.62962962962963,5.703703703703703,2.740740740740741,16.51851851851852,27
1382_2007,67.48275862068965,23.03448275862069,55.89655172413793,6.586206896551724,19.586206896551722,14.827586206896552,22.20689655172414,12.10344827586207,21.413793103448278,12.862068965517242,9.03448275862069,5.241379310344827,3.0689655172413794,17.724137931034484,29
1382_2008,66.4,22.666666666666668,53.9,6.933333333333334,20.3,14.133333333333333,18.8,10.533333333333333,22.533333333333335,13.0,8.633333333333333,5.066666666666666,2.1333333333333333,17.833333333333332,30
1382_2009,70.1,25.766666666666666,56.96666666666667,4.5,14.266666666666667,14.066666666666666,21.066666666666666,12.1,26.633333333333333,14.733333333333333,12.2,6.366666666666666,4.733333333333333,21.0,30
1382_2010,69.9,25.7,55.766666666666666,5.2,15.233333333333333,13.3,20.166666666666668,11.333333333333334,24.433333333333334,14.566666666666666,10.866666666666667,5.666666666666667,3.8666666666666667,19.433333333333334,30
1382_2011,70.06666666666666,24.066666666666666,52.7,5.533333333333333,15.533333333333333,16.4,23.366666666666667,10.966666666666667,25.1,12.966666666666667,11.366666666666667,4.966666666666667,3.433333333333333,17.966666666666665,30
1382_2012,70.6774193548387,24.096774193548388,52.58064516129032,5.387096774193548,15.806451612903226,17.096774193548388,22.483870967741936,11.387096774193548,24.29032258064516,13.806451612903226,11.483870967741936,5.709677419354839,4.193548387096774,18.580645161290324,31
1382_2013,72.72413793103448,24.413793103448278,54.44827586206897,7.310344827586207,19.517241379310345,16.586206896551722,21.724137931034484,10.586206896551724,21.82758620689655,14.310344827586206,9.413793103448276,6.482758620689655,2.896551724137931,19.655172413793103,29
1382_2014,73.36363636363636,25.939393939393938,57.0,4.696969696969697,14.393939393939394,16.78787878787879,23.454545454545453,12.666666666666666,22.606060606060606,13.424242424242424,9.696969696969697,6.96969696969697,4.212121212121212,20.242424242424242,33
1382_2015,67.25806451612904,23.64516129032258,55.58064516129032,5.096774193548387,16.225806451612904,14.870967741935484,21.06451612903226,12.387096774193548,24.806451612903224,12.35483870967742,9.516129032258064,6.645161290322581,4.806451612903226,17.258064516129032,31
1382_2016,77.8,26.2,58.8,8.233333333333333,21.866666666666667,17.166666666666668,22.233333333333334,11.0,24.633333333333333,13.6,9.8,5.9,4.266666666666667,19.566666666666666,30
1382_2017,76.84375,25.78125,58.25,6.28125,18.03125,19.0,24.71875,11.53125,24.5,13.21875,9.5625,7.1875,4.3125,20.96875,32
1382_2018,77.90625,26.375,57.84375,7.75,19.46875,17.40625,23.09375,10.34375,25.21875,14.21875,10.125,6.9375,3.59375,20.03125,32
1382_2019,66.17647058823529,24.147058823529413,56.294117647058826,6.117647058823529,18.676470588235293,11.764705882352942,15.852941176470589,9.882352941176471,24.941176470588236,12.264705882352942,9.088235294117647,5.852941176470588,4.823529411764706,16.264705882352942,34
1382_2020,68.93333333333334,25.3,58.3,6.666666666666667,19.533333333333335,11.666666666666666,15.833333333333334,10.8,25.833333333333332,13.6,9.3,5.5,3.3,17.366666666666667,30
1382_2021,70.5,26.05,58.05,6.55,18.5,11.85,16.15,9.9,24.4,14.8,9.0,6.0,3.9,5.25,20
1382_2022,70.13793103448276,26.310344827586206,58.37931034482759,5.793103448275862,18.20689655172414,11.724137931034482,15.689655172413794,8.137931034482758,22.93103448275862,13.724137931034482,8.206896551724139,6.482758620689655,4.862068965517241,13.344827586206897,29
1383_2003,76.03333333333333,26.166666666666668,56.93333333333333,7.433333333333334,20.833333333333332,16.266666666666666,23.466666666666665,12.166666666666666,21.6,15.533333333333333,12.6,8.966666666666667,3.8333333333333335,22.1,30
1383_2004,71.32142857142857,25.071428571428573,58.714285714285715,9.214285714285714,25.714285714285715,11.964285714285714,18.0,10.964285714285714,24.071428571428573,13.464285714285714,11.428571428571429,8.607142857142858,4.107142857142857,21.321428571428573,28
1383_2005,70.03571428571429,24.75,55.42857142857143,7.785714285714286,20.964285714285715,12.75,20.071428571428573,9.5,21.178571428571427,13.964285714285714,10.642857142857142,8.321428571428571,4.071428571428571,20.142857142857142,28
1383_2006,63.74074074074074,22.85185185185185,55.592592592592595,6.481481481481482,18.88888888888889,11.555555555555555,17.555555555555557,11.666666666666666,22.814814814814813,11.777777777777779,9.851851851851851,7.703703703703703,3.5925925925925926,21.074074074074073,27
1383_2007,63.064516129032256,23.06451612903226,55.96774193548387,4.129032258064516,14.193548387096774,12.806451612903226,20.64516129032258,14.774193548387096,22.129032258064516,10.419354838709678,10.935483870967742,7.32258064516129,2.5161290322580645,20.35483870967742,31
1383_2008,67.34482758620689,24.482758620689655,59.724137931034484,6.068965517241379,19.689655172413794,12.310344827586206,19.379310344827587,13.551724137931034,23.103448275862068,12.620689655172415,9.620689655172415,7.448275862068965,1.9310344827586208,18.482758620689655,29
1383_2009,65.66666666666667,22.566666666666666,54.333333333333336,8.766666666666667,24.1,11.766666666666667,18.266666666666666,10.233333333333333,22.4,12.533333333333333,10.0,5.866666666666666,4.266666666666667,20.9,30
1383_2010,60.44827586206897,21.03448275862069,52.58620689655172,6.551724137931035,21.0,11.827586206896552,19.24137931034483,11.172413793103448,21.379310344827587,11.862068965517242,9.96551724137931,8.0,3.0,18.79310344827586,29
1383_2011,66.73333333333333,22.433333333333334,56.166666666666664,6.966666666666667,22.433333333333334,14.9,22.5,12.1,20.866666666666667,11.633333333333333,9.866666666666667,7.8,2.4,21.366666666666667,30
1383_2012,69.46666666666667,24.233333333333334,56.166666666666664,7.966666666666667,22.4,13.033333333333333,19.666666666666668,11.466666666666667,24.7,13.066666666666666,11.433333333333334,6.833333333333333,2.433333333333333,21.433333333333334,30
1383_2013,70.26666666666667,25.433333333333334,59.63333333333333,6.866666666666666,20.933333333333334,12.533333333333333,18.833333333333332,12.9,22.233333333333334,12.9,8.633333333333333,6.533333333333333,2.3,18.866666666666667,30
1383_2014,68.51612903225806,24.29032258064516,56.645161290322584,6.0,19.06451612903226,13.935483870967742,20.451612903225808,11.903225806451612,25.032258064516128,12.129032258064516,10.290322580645162,5.645161290322581,5.387096774193548,19.93548387096774,31
1383_2015,68.3030303030303,23.484848484848484,56.666666666666664,5.393939393939394,18.515151515151516,15.93939393939394,23.454545454545453,14.848484848484848,23.90909090909091,12.06060606060606,10.303030303030303,6.606060606060606,5.0,18.09090909090909,33
1383_2016,64.58064516129032,21.93548387096774,55.70967741935484,7.258064516129032,23.93548387096774,13.451612903225806,20.129032258064516,12.064516129032258,24.741935483870968,11.387096774193548,9.129032258064516,5.806451612903226,4.935483870967742,18.612903225806452,31
1383_2017,61.733333333333334,21.066666666666666,60.1,7.2,25.533333333333335,12.4,19.133333333333333,11.966666666666667,21.9,9.3,5.966666666666667,6.633333333333334,2.8,21.766666666666666,30
1383_2018,71.3103448275862,24.79310344827586,59.86206896551724,8.724137931034482,25.24137931034483,13.0,18.20689655172414,9.827586206896552,22.413793103448278,11.241379310344827,8.551724137931034,7.0344827586206895,2.5172413793103448,21.551724137931036,29
1383_2019,69.23333333333333,24.766666666666666,59.36666666666667,7.9,23.733333333333334,11.8,17.233333333333334,10.266666666666667,24.733333333333334,10.8,9.1,5.633333333333334,3.7,19.033333333333335,30
1383_2020,68.2,25.033333333333335,60.53333333333333,6.133333333333334,20.966666666666665,12.0,16.433333333333334,10.3,25.233333333333334,11.5,8.666666666666666,6.333333333333333,4.5,18.966666666666665,30
1383_2021,77.6842105263158,28.526315789473685,63.94736842105263,6.2105263157894735,18.736842105263158,14.421052631578947,19.63157894736842,9.736842105263158,23.736842105263158,14.263157894736842,8.421052631578947,8.052631578947368,3.473684210526316,8.052631578947368,19
1383_2022,65.65517241379311,24.344827586206897,60.51724137931034,6.9655172413793105,22.24137931034483,10.0,14.10344827586207,9.068965517241379,21.724137931034484,11.482758620689655,7.551724137931035,6.620689655172414,2.3793103448275863,16.344827586206897,29
1384_2003,68.28571428571429,24.321428571428573,55.892857142857146,6.142857142857143,17.107142857142858,13.5,19.892857142857142,10.0,22.214285714285715,13.464285714285714,11.678571428571429,7.5,2.3214285714285716,17.714285714285715,28
1384_2004,66.89285714285714,23.357142857142858,53.214285714285715,5.178571428571429,14.0,15.0,20.5,11.142857142857142,20.25,11.642857142857142,9.714285714285714,6.5,2.0357142857142856,15.821428571428571,28
1384_2005,69.51851851851852,25.333333333333332,53.407407407407405,6.0,14.88888888888889,12.851851851851851,17.51851851851852,10.148148148148149,20.444444444444443,16.185185185185187,10.814814814814815,6.222222222222222,2.259259259259259,16.51851851851852,27
1384_2006,59.44444444444444,21.296296296296298,53.592592592592595,7.222222222222222,21.40740740740741,9.62962962962963,14.444444444444445,10.148148148148149,20.40740740740741,12.703703703703704,8.555555555555555,5.2592592592592595,3.037037037037037,16.37037037037037,27
1384_2007,66.07142857142857,21.928571428571427,51.142857142857146,6.464285714285714,17.821428571428573,15.75,21.821428571428573,11.321428571428571,21.892857142857142,12.785714285714286,10.571428571428571,5.071428571428571,2.892857142857143,18.571428571428573,28
1384_2008,63.25,21.142857142857142,52.357142857142854,6.464285714285714,19.285714285714285,14.5,20.035714285714285,11.178571428571429,21.035714285714285,11.321428571428571,9.178571428571429,5.321428571428571,2.357142857142857,17.392857142857142,28
1384_2009,61.06896551724138,21.310344827586206,50.0,5.758620689655173,17.724137931034484,12.689655172413794,17.344827586206897,9.620689655172415,21.413793103448278,13.482758620689655,9.620689655172415,6.103448275862069,1.9310344827586208,19.517241379310345,29
